day_id,user_id,event_id,resource,routine,assistance,outcome,duration_min,profile
D001,U-0137,1070,biceps_curl,upper,False,completed,4.611,express
D001,U-0133,1072,seated_row,full_body,False,completed,9.676,standard
D001,U-0139,1074,lat_pulldown,upper,False,completed,7.46,standard
D001,U-0135,1079,cable,upper,False,completed,5.153,express
D001,U-0140,1083,shoulder_press,push,False,completed,5.39,express
D001,U-0141,1084,cable,full_body,False,completed,12.862,flexible
D001,U-0126,1085,chest_fly,push,False,completed,12.711,intense
D001,U-0144,1087,chest_press,push,False,completed,8.069,flexible
D001,U-0131,1088,leg_extension,legs,False,completed,6.784,intense
D001,U-0137,1089,shoulder_press,upper,False,completed,4.527,express
D001,U-0143,1091,seated_row,pull,False,completed,12.909,intense
D001,U-0142,1092,lat_pulldown,upper,False,completed,11.078,flexible
D001,U-0145,1098,chest_press,upper,False,completed,6.871,standard
D001,U-0136,1102,shoulder_press,push,False,completed,6.682,standard
D001,U-0134,1105,seated_row,upper,False,completed,5.459,flexible
D001,U-0133,1108,leg_press,full_body,True,completed,12.565,standard
D001,U-0147,1112,chest_press,full_body,False,completed,4.115,express
D001,U-0144,1113,shoulder_press,push,False,completed,8.239,flexible
D001,U-0148,1118,leg_press,legs,False,completed,14.445,intense
D001,U-0151,1120,lat_pulldown,pull,False,completed,8.028,standard
D001,U-0145,1121,lat_pulldown,upper,False,completed,7.773,standard
D001,U-0142,1123,chest_fly,upper,False,completed,5.321,flexible
D001,U-0149,1124,chest_press,push,False,completed,6.501,standard
D001,U-0139,1125,shoulder_press,upper,False,completed,8.989,standard
D001,U-0146,1129,seated_row,pull,False,completed,13.404,intense
D001,U-0147,1134,leg_extension,full_body,False,completed,3.174,express
D001,U-0152,1135,chest_press,upper,False,completed,4.742,express
D001,U-0141,1137,lat_pulldown,full_body,False,completed,6.554,flexible
D001,U-0150,1139,leg_extension,legs,False,completed,8.591,standard
D001,U-0143,1140,lat_pulldown,pull,False,completed,10.36,intense
D001,U-0151,1141,seated_row,pull,False,completed,5.483,standard
D001,U-0149,1142,shoulder_press,push,False,completed,6.696,standard
D001,U-0144,1143,chest_fly,push,False,completed,5.517,flexible
D001,U-0142,1148,shoulder_press,upper,True,completed,12.132,flexible
D001,U-0148,1150,leg_curl,legs,False,completed,12.091,intense
D001,U-0154,1157,chest_press,upper,False,completed,4.817,standard
D001,U-0141,1158,seated_row,full_body,True,completed,6.11,flexible
D001,U-0139,1159,seated_row,upper,False,completed,6.283,standard
D001,U-0153,1161,lat_pulldown,pull,False,completed,6.238,standard
D001,U-0155,1164,chest_press,full_body,False,completed,4.643,express
D001,U-0152,1166,biceps_curl,upper,False,completed,3.813,express
D001,U-0151,1168,biceps_curl,pull,False,completed,8.469,standard
D001,U-0150,1170,leg_curl,legs,False,completed,6.372,standard
D001,U-0145,1175,shoulder_press,upper,False,completed,7.51,standard
D001,U-0156,1178,leg_press,legs,False,completed,10.586,standard
D001,U-0149,1179,chest_fly,push,False,completed,7.515,standard
D001,U-0143,1180,biceps_curl,pull,False,completed,8.913,intense
D001,U-0152,1183,shoulder_press,upper,False,completed,4.094,express
D001,U-0158,1187,lat_pulldown,pull,False,completed,8.579,standard
D001,U-0157,1188,chest_press,upper,False,completed,4.518,express
D001,U-0155,1189,seated_row,full_body,False,completed,3.933,express
D001,U-0151,1190,cable,pull,False,completed,4.793,standard
D001,U-0150,1194,leg_press,legs,False,completed,7.571,standard
D001,U-0159,1195,shoulder_press,upper,False,completed,8.513,standard
D001,U-0148,1200,leg_extension,legs,False,completed,8.479,intense
D001,U-0146,1201,lat_pulldown,pull,False,completed,14.54,intense
D001,U-0153,1203,seated_row,pull,False,completed,8.219,standard
D001,U-0141,1204,shoulder_press,full_body,False,completed,10.809,flexible
D001,U-0160,1205,chest_press,upper,False,completed,4.133,express
D001,U-0154,1206,seated_row,upper,False,completed,9.054,standard
D001,U-0161,1208,biceps_curl,full_body,False,completed,4.405,flexible
D001,U-0156,1209,leg_extension,legs,False,completed,7.747,standard
D001,U-0160,1213,lat_pulldown,upper,False,completed,4.8,express
D001,U-0143,1217,cable,pull,False,completed,8.863,intense
D001,U-0157,1220,biceps_curl,upper,False,completed,3.819,express
D001,U-0162,1223,seated_row,pull,False,completed,8.144,intense
D001,U-0155,1225,leg_curl,full_body,False,completed,4.062,express
D001,U-0164,1229,chest_press,upper,True,completed,7.195,flexible
D001,U-0145,1230,cable,upper,False,completed,7.032,standard
D001,U-0163,1231,shoulder_press,upper,False,completed,12.75,intense
D001,U-0161,1232,leg_press,full_body,False,completed,8.393,flexible
D001,U-0153,1234,biceps_curl,pull,False,completed,5.234,standard
D001,U-0158,1238,seated_row,pull,False,completed,13.777,standard
D001,U-0156,1242,leg_curl,legs,False,completed,8.302,standard
D001,U-0159,1245,chest_fly,upper,False,completed,9.921,standard
D001,U-0157,1247,shoulder_press,upper,False,completed,4.929,express
D001,U-0166,1250,biceps_curl,upper,False,completed,5.729,flexible
D001,U-0168,1257,chest_press,upper,False,completed,7.028,standard
D001,U-0167,1258,leg_press,legs,False,completed,10.863,standard
D001,U-0146,1259,biceps_curl,pull,False,completed,9.483,intense
D001,U-0164,1266,lat_pulldown,upper,True,completed,8.435,flexible
D001,U-0154,1267,shoulder_press,upper,False,completed,8.833,standard
D001,U-0166,1272,cable,upper,True,completed,11.183,flexible
D001,U-0169,1273,leg_press,full_body,False,completed,14.299,standard
D001,U-0159,1276,biceps_curl,upper,False,completed,3.79,standard
D001,U-0170,1277,chest_press,upper,False,completed,8.015,standard
D001,U-0162,1279,lat_pulldown,pull,False,completed,12.966,intense
D001,U-0163,1280,chest_fly,upper,False,completed,8.264,intense
D001,U-0145,1282,seated_row,upper,False,completed,7.636,standard
D001,U-0159,1288,seated_row,upper,False,completed,7.405,standard
D001,U-0172,1295,leg_extension,full_body,False,completed,6.321,standard
D001,U-0173,1296,biceps_curl,pull,False,completed,6.068,flexible
D001,U-0167,1297,leg_extension,legs,False,completed,6.043,standard
D001,U-0158,1298,biceps_curl,pull,False,completed,5.244,standard
D001,U-0161,1305,shoulder_press,full_body,True,completed,12.488,flexible
D001,U-0146,1307,cable,pull,False,completed,8.016,intense
D001,U-0164,1308,shoulder_press,upper,False,completed,7.718,flexible
D001,U-0165,1309,chest_fly,upper,False,completed,3.917,express
D001,U-0170,1312,seated_row,upper,True,completed,10.109,standard
D001,U-0174,1314,chest_press,push,False,completed,10.216,intense
D001,U-0171,1315,seated_row,upper,False,completed,5.884,flexible
D001,U-0175,1316,chest_press,push,False,completed,6.261,flexible
D001,U-0154,1323,biceps_curl,upper,False,completed,6.151,standard
D001,U-0158,1325,cable,pull,False,completed,7.343,standard
D001,U-0173,1326,lat_pulldown,pull,False,completed,7.061,flexible
D001,U-0172,1328,shoulder_press,full_body,False,completed,7.933,standard
D001,U-0166,1330,chest_press,upper,False,completed,7.69,flexible
D001,U-0175,1331,chest_fly,push,False,completed,8.597,flexible
D001,U-0168,1332,seated_row,upper,False,completed,10.163,standard
D001,U-0167,1334,leg_curl,legs,False,completed,9.145,standard
D001,U-0170,1335,shoulder_press,upper,False,completed,5.215,standard
D001,U-0162,1336,biceps_curl,pull,False,completed,10.202,intense
D001,U-0169,1339,lat_pulldown,full_body,False,completed,6.18,standard
D001,U-0164,1340,seated_row,upper,False,completed,14.385,flexible
D001,U-0163,1345,seated_row,upper,False,completed,14.992,intense
D001,U-0171,1347,lat_pulldown,upper,False,completed,9.211,flexible
D001,U-0178,1348,chest_press,push,False,completed,11.396,intense
D001,U-0179,1350,biceps_curl,upper,False,completed,4.081,flexible
D001,U-0176,1351,lat_pulldown,upper,False,completed,6.57,standard
D001,U-0177,1353,chest_fly,push,False,completed,3.932,express
D001,U-0166,1357,seated_row,upper,False,completed,10.965,flexible
D001,U-0168,1360,shoulder_press,upper,False,completed,5.124,standard
D001,U-0180,1361,chest_press,full_body,False,completed,4.703,express
D001,U-0174,1363,shoulder_press,push,False,completed,8.161,intense
D001,U-0170,1365,biceps_curl,upper,False,completed,6.753,standard
D001,U-0181,1369,leg_press,legs,False,completed,6.823,standard
D001,U-0183,1371,leg_extension,legs,False,completed,8.547,flexible
D001,U-0172,1372,lat_pulldown,full_body,False,completed,9.787,standard
D001,U-0182,1377,chest_press,upper,False,completed,5.323,standard
D001,U-0171,1379,chest_press,upper,False,completed,4.164,flexible
D001,U-0180,1380,biceps_curl,full_body,False,completed,3.056,express
D001,U-0163,1383,biceps_curl,upper,False,completed,3.669,intense
D001,U-0184,1387,chest_fly,push,True,completed,4.762,flexible
D001,U-0179,1390,seated_row,upper,True,completed,9.96,flexible
D001,U-0172,1392,leg_curl,full_body,False,completed,6.029,standard
D001,U-0180,1394,leg_curl,full_body,False,completed,4.681,express
D001,U-0183,1395,leg_press,legs,False,completed,9.925,flexible
D001,U-0176,1396,shoulder_press,upper,False,completed,9.657,standard
D001,U-0168,1397,biceps_curl,upper,False,completed,4.335,standard
D001,U-0185,1398,chest_press,upper,False,completed,7.403,standard
D001,U-0182,1399,seated_row,upper,False,completed,9.698,standard
D001,U-0178,1400,shoulder_press,push,False,completed,12.189,intense
D001,U-0181,1403,leg_extension,legs,False,completed,5.808,standard
D001,U-0174,1404,chest_fly,push,False,completed,9.143,intense
D001,U-0186,1415,leg_press,full_body,True,completed,14.211,standard
D001,U-0184,1418,chest_press,push,True,completed,5.806,flexible
D001,U-0171,1420,shoulder_press,upper,False,completed,7.649,flexible
D001,U-0176,1422,seated_row,upper,False,completed,6.901,standard
D001,U-0183,1424,leg_curl,legs,False,completed,5.564,flexible
D001,U-0179,1426,chest_press,upper,False,completed,7.347,flexible
D001,U-0185,1427,lat_pulldown,upper,False,completed,7.817,standard
D001,U-0187,1429,leg_extension,legs,False,completed,4.264,express
D001,U-0182,1435,shoulder_press,upper,True,completed,8.641,standard
D001,U-0184,1438,shoulder_press,push,False,completed,8.658,flexible
D001,U-0183,1439,cable,legs,False,completed,8.881,flexible
D001,U-0187,1443,leg_curl,legs,False,completed,4.732,express
D001,U-0176,1447,chest_press,upper,False,completed,9.042,standard
D001,U-0189,1451,biceps_curl,pull,False,completed,4.947,flexible
D001,U-0186,1453,shoulder_press,full_body,False,completed,5.893,standard
D001,U-0182,1454,biceps_curl,upper,False,completed,6.842,standard
D001,U-0178,1456,chest_fly,push,False,completed,8.438,intense
D001,U-0188,1459,shoulder_press,upper,True,completed,5.719,standard
D001,U-0181,1461,leg_curl,legs,False,completed,11.314,standard
D001,U-0190,1462,cable,pull,False,completed,4.334,flexible
D001,U-0191,1465,seated_row,pull,False,completed,10.126,flexible
D001,U-0189,1466,lat_pulldown,pull,False,completed,10.856,flexible
D001,U-0192,1467,leg_extension,full_body,False,completed,7.286,standard
D001,U-0179,1470,shoulder_press,upper,False,completed,11.872,flexible
D001,U-0188,1471,seated_row,upper,False,completed,7.939,standard
D001,U-0182,1476,cable,upper,False,completed,5.547,standard
D001,U-0193,1477,biceps_curl,pull,False,completed,6.695,flexible
D001,U-0191,1480,lat_pulldown,pull,True,completed,10.814,flexible
D001,U-0190,1481,seated_row,pull,False,completed,7.805,flexible
D001,U-0185,1482,shoulder_press,upper,False,completed,8.963,standard
D001,U-0192,1488,chest_fly,full_body,True,completed,5.753,standard
D001,U-0185,1492,seated_row,upper,False,completed,8.987,standard
D001,U-0194,1497,seated_row,pull,False,completed,7.747,intense
D001,U-0188,1501,chest_fly,upper,False,completed,5.439,standard
D001,U-0189,1503,cable,pull,True,completed,6.446,flexible
D001,U-0196,1506,leg_press,legs,False,completed,15.124,intense
D001,U-0197,1507,chest_press,push,False,completed,4.991,flexible
D001,U-0192,1509,lat_pulldown,full_body,False,completed,9.824,standard
D001,U-0193,1510,lat_pulldown,pull,True,completed,6.482,flexible
D001,U-0191,1512,biceps_curl,pull,False,completed,7.382,flexible
D001,U-0186,1513,chest_fly,full_body,False,completed,3.794,standard
D001,U-0188,1515,biceps_curl,upper,False,completed,9.519,standard
D001,U-0189,1516,seated_row,pull,False,completed,6.295,flexible
D001,U-0185,1517,cable,upper,False,completed,13.932,standard
D001,U-0190,1518,biceps_curl,pull,False,completed,4.944,flexible
D001,U-0192,1520,shoulder_press,full_body,False,completed,9.709,standard
D001,U-0198,1522,chest_press,push,False,completed,3.524,standard
D001,U-0193,1526,cable,pull,True,completed,4.56,flexible
D001,U-0195,1527,seated_row,pull,False,completed,9.851,standard
D001,U-0197,1528,shoulder_press,push,False,completed,9.695,flexible
D001,U-0194,1529,lat_pulldown,pull,False,completed,16.936,intense
D001,U-0186,1535,lat_pulldown,full_body,False,completed,6.591,standard
D001,U-0200,1536,biceps_curl,upper,False,completed,6.098,flexible
D001,U-0199,1540,chest_press,upper,False,completed,7.81,standard
D001,U-0196,1545,leg_curl,legs,False,completed,10.242,intense
D001,U-0198,1547,shoulder_press,push,False,completed,7.953,standard
D001,U-0202,1548,biceps_curl,upper,False,completed,3.158,flexible
D001,U-0193,1549,seated_row,pull,False,completed,9.019,flexible
D001,U-0201,1550,shoulder_press,upper,False,completed,15.539,intense
D001,U-0197,1552,chest_fly,push,False,completed,7.034,flexible
D001,U-0195,1555,biceps_curl,pull,False,completed,5.35,standard
D001,U-0200,1556,cable,upper,False,completed,11.723,flexible
D001,U-0199,1563,seated_row,upper,False,completed,12.275,standard
D001,U-0204,1565,leg_extension,legs,False,completed,6.714,flexible
D001,U-0194,1566,biceps_curl,pull,False,completed,12.75,intense
D001,U-0202,1567,shoulder_press,upper,False,completed,9.31,flexible
D001,U-0203,1568,chest_press,push,False,completed,8.714,intense
D001,U-0198,1570,chest_fly,push,False,completed,7.154,standard
D001,U-0196,1577,leg_extension,legs,False,completed,8.203,intense
D001,U-0205,1580,leg_press,full_body,False,completed,9.329,flexible
D001,U-0206,1583,leg_curl,legs,False,completed,8.05,flexible
D001,U-0208,1585,lat_pulldown,pull,False,completed,4.125,express
D001,U-0207,1586,chest_press,upper,False,completed,6.668,flexible
D001,U-0200,1588,seated_row,upper,False,completed,9.326,flexible
D001,U-0195,1593,lat_pulldown,pull,False,completed,5.216,standard
D001,U-0206,1595,leg_press,legs,False,completed,9.534,flexible
D001,U-0194,1596,cable,pull,False,completed,14.574,intense
D001,U-0202,1597,chest_fly,upper,False,completed,7.394,flexible
D001,U-0208,1599,biceps_curl,pull,False,completed,3.835,express
D001,U-0204,1601,leg_curl,legs,False,completed,7.492,flexible
D001,U-0199,1602,shoulder_press,upper,False,completed,6.009,standard
D001,U-0211,1605,shoulder_press,full_body,False,completed,4.644,express
D001,U-0208,1607,seated_row,pull,False,completed,4.468,express
D001,U-0201,1608,chest_fly,upper,False,completed,9.511,intense
D001,U-0202,1609,seated_row,upper,False,completed,5.509,flexible
D001,U-0205,1610,leg_extension,full_body,False,completed,4.706,flexible
D001,U-0207,1611,lat_pulldown,upper,False,completed,10.358,flexible
D001,U-0212,1616,biceps_curl,upper,False,completed,4.818,flexible
D001,U-0209,1620,chest_press,upper,False,completed,6.087,intense
D001,U-0203,1621,shoulder_press,push,False,completed,18.24,intense
D001,U-0213,1623,chest_press,push,False,completed,4.855,express
D001,U-0204,1628,leg_press,legs,False,completed,12.446,flexible
D001,U-0200,1631,shoulder_press,upper,False,completed,6.026,flexible
D001,U-0206,1636,leg_extension,legs,True,completed,6.959,flexible
D001,U-0199,1638,biceps_curl,upper,True,completed,6.037,standard
D001,U-0215,1640,leg_press,full_body,False,completed,9.672,flexible
D001,U-0211,1641,lat_pulldown,full_body,False,completed,3.921,express
D001,U-0213,1645,chest_fly,push,False,completed,3.93,express
D001,U-0201,1649,seated_row,upper,False,completed,14.651,intense
D001,U-0212,1651,chest_press,upper,False,completed,7.208,flexible
D001,U-0218,1655,leg_curl,legs,False,completed,8.654,flexible
D001,U-0216,1661,leg_curl,full_body,True,completed,8.817,intense
D001,U-0210,1663,shoulder_press,upper,False,completed,9.577,standard
D001,U-0219,1672,chest_press,push,False,completed,14.111,intense
D001,U-0211,1675,leg_extension,full_body,False,completed,4.625,express
