day_id,user_id,profile,routine
D003,U-0246,flexible,upper
D003,U-0247,intense,push
D003,U-0248,express,full_body
D003,U-0249,flexible,upper
D003,U-0250,standard,pull
D003,U-0251,flexible,full_body
D003,U-0252,intense,full_body
D003,U-0253,flexible,push
D003,U-0254,intense,push
D003,U-0255,flexible,upper
D003,U-0256,flexible,upper
D003,U-0257,express,pull
D003,U-0258,standard,push
D003,U-0259,express,upper
D003,U-0260,flexible,push
D003,U-0261,standard,pull
D003,U-0262,flexible,upper
D003,U-0263,standard,legs
D003,U-0264,intense,pull
D003,U-0265,flexible,full_body
D003,U-0266,express,pull
D003,U-0267,express,upper
D003,U-0268,intense,pull
D003,U-0269,intense,legs
D003,U-0270,flexible,full_body
D003,U-0271,standard,pull
D003,U-0272,intense,pull
D003,U-0273,express,upper
D003,U-0274,intense,upper
D003,U-0275,flexible,pull
D003,U-0276,intense,full_body
D003,U-0277,flexible,full_body
D003,U-0278,standard,push
D003,U-0279,intense,legs
D003,U-0280,flexible,full_body
D003,U-0281,intense,upper
D003,U-0282,intense,pull
D003,U-0283,flexible,pull
D003,U-0284,flexible,push
D003,U-0285,standard,pull
D003,U-0286,intense,legs
D003,U-0287,flexible,push
D003,U-0288,intense,legs
D003,U-0289,flexible,legs
D003,U-0290,standard,full_body
D003,U-0291,intense,pull
D003,U-0292,flexible,full_body
D003,U-0293,intense,legs
D003,U-0294,flexible,pull
D003,U-0295,standard,upper
D003,U-0296,flexible,upper
D003,U-0297,intense,upper
D003,U-0298,standard,pull
D003,U-0299,intense,legs
D003,U-0300,intense,push
D003,U-0301,flexible,full_body
D003,U-0302,intense,legs
D003,U-0303,flexible,legs
D003,U-0304,intense,pull
D003,U-0305,express,pull
D003,U-0306,standard,push
D003,U-0307,intense,full_body
D003,U-0308,intense,legs
D003,U-0309,intense,legs
D003,U-0310,flexible,pull
D003,U-0311,standard,upper
D003,U-0312,standard,upper
D003,U-0313,flexible,upper
D003,U-0314,intense,pull
D003,U-0315,intense,pull
D003,U-0316,flexible,legs
D003,U-0317,intense,pull
D003,U-0318,express,pull
D003,U-0319,express,full_body
D003,U-0320,standard,upper
D003,U-0321,flexible,push
D003,U-0322,flexible,full_body
D003,U-0323,flexible,upper
D003,U-0324,express,upper
D003,U-0325,intense,pull
D003,U-0326,intense,push
D003,U-0327,intense,pull
D003,U-0328,express,pull
D003,U-0329,standard,full_body
D003,U-0330,intense,legs
D003,U-0331,express,legs
D003,U-0332,flexible,upper
D003,U-0333,standard,legs
D003,U-0334,express,upper
D003,U-0335,standard,upper
D003,U-0336,standard,full_body
D003,U-0337,standard,push
D003,U-0338,flexible,push
D003,U-0339,express,upper
D003,U-0340,intense,push
D003,U-0341,standard,upper
D003,U-0342,intense,push
D003,U-0343,intense,legs
D003,U-0344,flexible,upper
D003,U-0345,standard,full_body
D003,U-0346,intense,legs
D003,U-0347,flexible,pull
D003,U-0348,standard,push
D003,U-0349,express,pull
D003,U-0350,standard,full_body
D003,U-0351,flexible,push
D003,U-0352,intense,legs
D003,U-0353,standard,push
D003,U-0354,standard,push
D003,U-0355,flexible,legs
D003,U-0356,standard,push
D003,U-0357,standard,push
D003,U-0358,flexible,full_body
D003,U-0359,intense,push
D003,U-0360,flexible,legs
D003,U-0361,flexible,upper
D003,U-0362,intense,upper
D003,U-0363,flexible,upper
D003,U-0364,intense,legs
D003,U-0365,standard,push
D003,U-0366,intense,upper
D004,U-0001,express,legs
D004,U-0002,intense,pull
D004,U-0003,intense,upper
D004,U-0004,standard,full_body
D004,U-0005,express,pull
D004,U-0006,flexible,full_body
D004,U-0007,intense,legs
D004,U-0008,standard,legs
D004,U-0009,intense,push
D004,U-0010,standard,upper
D004,U-0011,intense,legs
D004,U-0012,flexible,full_body
D004,U-0013,standard,legs
D004,U-0014,flexible,full_body
D004,U-0015,standard,push
D004,U-0016,flexible,full_body
D004,U-0017,intense,push
D004,U-0018,standard,upper
D004,U-0019,intense,upper
D004,U-0020,flexible,upper
D004,U-0021,standard,upper
D004,U-0022,express,push
D004,U-0023,intense,pull
D004,U-0024,express,full_body
D004,U-0025,express,full_body
D004,U-0026,standard,legs
D004,U-0027,flexible,full_body
D004,U-0028,intense,legs
D004,U-0029,standard,push
D004,U-0030,standard,upper
D004,U-0031,express,pull
D004,U-0032,flexible,push
D004,U-0033,standard,full_body
D004,U-0034,express,pull
D004,U-0035,express,upper
D004,U-0036,flexible,upper
D004,U-0037,standard,full_body
D004,U-0038,intense,upper
D004,U-0039,flexible,full_body
D004,U-0040,express,pull
D004,U-0041,standard,push
D004,U-0042,flexible,pull
D004,U-0043,flexible,upper
D004,U-0044,standard,legs
D004,U-0045,standard,push
D004,U-0046,standard,upper
D004,U-0047,standard,upper
D004,U-0048,express,full_body
D004,U-0049,intense,legs
D004,U-0050,intense,legs
D004,U-0051,flexible,full_body
D004,U-0052,standard,upper
D004,U-0053,express,upper
D004,U-0054,express,legs
D004,U-0055,standard,push
D004,U-0056,intense,pull
D004,U-0057,standard,upper
D004,U-0058,intense,upper
D004,U-0059,intense,push
D004,U-0060,standard,full_body
D004,U-0061,flexible,upper
D004,U-0062,express,upper
D004,U-0063,flexible,full_body
D004,U-0064,standard,pull
D004,U-0065,flexible,full_body
D004,U-0066,standard,legs
D004,U-0067,standard,push
D004,U-0068,intense,pull
D004,U-0069,flexible,full_body
D004,U-0070,intense,push
D004,U-0071,express,upper
D004,U-0072,flexible,pull
D004,U-0073,standard,pull
D004,U-0074,flexible,full_body
D004,U-0075,intense,push
D004,U-0076,intense,legs
D004,U-0077,intense,legs
D004,U-0078,standard,legs
D004,U-0079,flexible,full_body
D004,U-0080,flexible,upper
D004,U-0081,intense,full_body
D004,U-0082,flexible,full_body
D004,U-0083,flexible,push
D004,U-0084,intense,upper
D004,U-0085,standard,full_body
D004,U-0086,standard,push
D004,U-0087,flexible,full_body
D004,U-0088,flexible,legs
D004,U-0089,flexible,full_body
D004,U-0090,express,full_body
D004,U-0091,flexible,upper
D004,U-0092,express,upper
D004,U-0093,standard,upper
D004,U-0094,express,upper
D004,U-0095,intense,legs
D004,U-0096,express,upper
D004,U-0097,express,upper
D004,U-0098,flexible,pull
D004,U-0099,intense,legs
D004,U-0100,standard,upper
D004,U-0101,intense,push
D004,U-0102,intense,legs
D004,U-0103,flexible,push
D004,U-0104,express,legs
D004,U-0105,standard,full_body
D004,U-0106,flexible,pull
D004,U-0107,standard,pull
D004,U-0108,intense,legs
D004,U-0109,express,legs
D004,U-0110,express,push
D004,U-0111,flexible,full_body
D004,U-0112,intense,legs
D004,U-0113,standard,push
D004,U-0114,express,push
D004,U-0115,express,pull
D004,U-0116,express,pull
D004,U-0117,intense,pull
D004,U-0118,express,push
D004,U-0119,flexible,full_body
D004,U-0120,express,push
D004,U-0121,flexible,pull
D004,U-0122,standard,upper
D004,U-0123,intense,pull
D004,U-0124,flexible,full_body
D004,U-0125,intense,full_body
D004,U-0126,flexible,push
D004,U-0127,flexible,upper
D004,U-0128,flexible,legs
D004,U-0129,standard,upper
D004,U-0130,flexible,pull
D004,U-0131,express,push
D004,U-0132,intense,pull
D004,U-0133,intense,upper
D004,U-0134,flexible,full_body
D004,U-0135,flexible,push
D004,U-0136,express,full_body
D004,U-0137,flexible,full_body
D004,U-0138,standard,full_body
D004,U-0139,intense,legs
D004,U-0140,intense,legs
D004,U-0141,flexible,upper
D004,U-0142,flexible,upper
D004,U-0143,standard,full_body
D004,U-0144,intense,pull
D004,U-0145,standard,legs
D004,U-0146,flexible,legs
D004,U-0147,intense,full_body
D004,U-0148,standard,pull
D004,U-0149,standard,full_body
D004,U-0150,flexible,upper
D004,U-0151,flexible,push
D004,U-0152,intense,full_body
D004,U-0153,express,full_body
D004,U-0154,express,push
D004,U-0155,intense,upper
D004,U-0156,flexible,upper
D004,U-0157,standard,legs
D004,U-0158,express,full_body
D004,U-0159,flexible,full_body
D004,U-0160,standard,pull
D004,U-0161,flexible,upper
D004,U-0162,standard,upper
D004,U-0163,intense,legs
D004,U-0164,intense,legs
D004,U-0165,standard,full_body
D004,U-0166,intense,legs
D004,U-0167,flexible,full_body
D004,U-0168,intense,legs
D004,U-0169,intense,legs
D004,U-0170,express,full_body
D004,U-0171,flexible,pull
D004,U-0172,intense,legs
D004,U-0173,intense,upper
D004,U-0174,flexible,pull
D004,U-0175,intense,push
D004,U-0176,express,legs
D004,U-0177,intense,push
D004,U-0178,intense,push
D004,U-0179,standard,upper
D004,U-0180,standard,upper
D004,U-0181,intense,upper
D004,U-0182,intense,full_body
D004,U-0183,flexible,upper
D004,U-0184,intense,upper
D004,U-0185,standard,upper
D004,U-0186,flexible,pull
D004,U-0187,express,pull
D004,U-0188,standard,pull
D004,U-0189,intense,push
D004,U-0190,intense,legs
D004,U-0191,standard,upper
D004,U-0192,express,upper
D004,U-0193,intense,upper
D004,U-0194,standard,pull
D004,U-0195,intense,pull
D004,U-0196,flexible,full_body
D004,U-0197,standard,upper
D004,U-0198,flexible,push
D004,U-0199,standard,full_body
D004,U-0200,express,legs
D004,U-0201,intense,pull
D004,U-0202,standard,legs
D004,U-0203,flexible,full_body
D004,U-0204,flexible,upper
D004,U-0205,flexible,full_body
D004,U-0206,flexible,push
D004,U-0207,standard,pull
D004,U-0208,intense,push
D004,U-0209,standard,push
D004,U-0210,express,legs
D004,U-0211,standard,upper
D004,U-0212,standard,legs
D004,U-0213,standard,push
D004,U-0214,flexible,pull
D004,U-0215,intense,push
D004,U-0216,standard,push
D004,U-0217,intense,pull
D004,U-0218,flexible,pull
D004,U-0219,express,pull
D004,U-0220,flexible,pull
D004,U-0221,intense,legs
D004,U-0222,standard,push
D004,U-0223,standard,push
D004,U-0224,intense,legs
D004,U-0225,standard,pull
D004,U-0226,flexible,legs
D004,U-0227,intense,legs
D004,U-0228,intense,push
D004,U-0229,express,upper
D004,U-0230,intense,push
D004,U-0231,express,upper
D004,U-0232,standard,push
D004,U-0233,express,full_body
D004,U-0234,flexible,full_body
D004,U-0235,standard,push
D004,U-0236,standard,push
D004,U-0237,standard,push
D004,U-0238,intense,legs
D004,U-0239,standard,upper
D004,U-0240,express,legs
D004,U-0241,intense,legs
D004,U-0242,flexible,full_body
D004,U-0243,flexible,pull
D004,U-0244,flexible,full_body
D004,U-0245,flexible,upper
D004,U-0246,express,pull
D004,U-0247,standard,full_body
D004,U-0248,flexible,upper
D004,U-0249,flexible,upper
D004,U-0250,intense,pull
D004,U-0251,flexible,upper
D004,U-0252,standard,legs
D004,U-0253,intense,full_body
D004,U-0254,intense,push
D004,U-0255,standard,push
D004,U-0256,standard,upper
D004,U-0257,standard,push
D004,U-0258,standard,push
D004,U-0259,intense,pull
D004,U-0260,flexible,upper
D004,U-0261,standard,legs
D004,U-0262,flexible,upper
D004,U-0263,intense,push
D004,U-0264,intense,upper
D004,U-0265,flexible,full_body
D004,U-0266,intense,pull
D004,U-0267,standard,upper
D004,U-0268,standard,legs
D004,U-0269,express,push
D004,U-0270,standard,legs
D004,U-0271,flexible,pull
D004,U-0272,express,full_body
D004,U-0273,express,pull
D004,U-0274,express,pull
D004,U-0275,intense,upper
D004,U-0276,flexible,pull
D004,U-0277,flexible,upper
D004,U-0278,intense,full_body
D004,U-0279,intense,legs
D004,U-0280,standard,full_body
D004,U-0281,flexible,push
D004,U-0282,standard,upper
D004,U-0283,express,upper
D004,U-0284,standard,push
D004,U-0285,intense,upper
D004,U-0286,standard,full_body
D004,U-0287,intense,push
D004,U-0288,intense,full_body
D004,U-0289,flexible,pull
D004,U-0290,flexible,push
D004,U-0291,flexible,upper
D004,U-0292,flexible,push
D004,U-0293,standard,pull
D004,U-0294,standard,legs
D004,U-0295,standard,upper
D004,U-0296,flexible,upper
D004,U-0297,standard,full_body
D004,U-0298,flexible,legs
D004,U-0299,standard,upper
D004,U-0300,intense,full_body
D004,U-0301,standard,upper
D004,U-0302,flexible,push
D004,U-0303,flexible,full_body
D004,U-0304,flexible,upper
D004,U-0305,standard,pull
D004,U-0306,flexible,pull
D004,U-0307,flexible,push
D004,U-0308,flexible,push
D004,U-0309,intense,legs
D004,U-0310,standard,legs
D004,U-0311,standard,legs
D004,U-0312,express,upper
D004,U-0313,intense,legs
D004,U-0314,flexible,upper
D004,U-0315,flexible,upper
D004,U-0316,intense,legs
D004,U-0317,intense,pull
D004,U-0318,flexible,full_body
D004,U-0319,intense,push
D004,U-0320,standard,push
D004,U-0321,flexible,full_body
D004,U-0322,intense,pull
D004,U-0323,flexible,full_body
D004,U-0324,express,push
D004,U-0325,flexible,upper
D004,U-0326,flexible,upper
D004,U-0327,intense,upper
D004,U-0328,standard,upper
D004,U-0329,intense,legs
D004,U-0330,flexible,upper
D004,U-0331,flexible,upper
D004,U-0332,intense,pull
D004,U-0333,standard,pull
D004,U-0334,standard,legs
D004,U-0335,flexible,upper
D004,U-0336,standard,push
D004,U-0337,flexible,full_body
D004,U-0338,intense,pull
D004,U-0339,standard,full_body
D004,U-0340,intense,push
D004,U-0341,intense,upper
D004,U-0342,intense,pull
D004,U-0343,flexible,full_body
D004,U-0344,standard,legs
D004,U-0345,flexible,upper
D004,U-0346,standard,pull
D004,U-0347,flexible,upper
D004,U-0348,express,legs
D004,U-0349,intense,pull
D004,U-0350,standard,pull
D004,U-0351,standard,push
D004,U-0352,standard,upper
D004,U-0353,express,upper
D004,U-0354,intense,legs
D004,U-0355,standard,full_body
D004,U-0356,intense,full_body
D004,U-0357,express,full_body
D004,U-0358,standard,push
D004,U-0359,flexible,push
D004,U-0360,intense,full_body
D004,U-0361,intense,push
D004,U-0362,flexible,full_body
D004,U-0363,intense,pull
D004,U-0364,intense,upper
D004,U-0365,standard,legs
D004,U-0366,standard,push
D004,U-0367,intense,push
D004,U-0368,express,legs
D004,U-0369,intense,push
D004,U-0370,flexible,full_body
D004,U-0371,intense,pull
D004,U-0372,express,legs
D004,U-0373,flexible,upper
D004,U-0374,standard,push
D004,U-0375,intense,upper
D004,U-0376,intense,legs
D004,U-0377,express,pull
D004,U-0378,flexible,push
D004,U-0379,standard,pull
D004,U-0380,intense,pull
D004,U-0381,express,push
D004,U-0382,flexible,pull
D004,U-0383,standard,legs
D004,U-0384,intense,legs
D004,U-0385,standard,upper
D004,U-0386,flexible,pull
D004,U-0387,flexible,upper
D004,U-0388,standard,push
D004,U-0389,express,push
D004,U-0390,express,upper
D004,U-0391,standard,push
D004,U-0392,intense,pull
D004,U-0393,standard,pull
D004,U-0394,intense,upper
D004,U-0395,intense,push
D004,U-0396,flexible,pull
D004,U-0397,standard,push
D004,U-0398,standard,push
D004,U-0399,standard,pull
D004,U-0400,express,push
D004,U-0401,standard,legs
D004,U-0402,flexible,upper
D005,U-0001,flexible,legs
D005,U-0002,express,push
D005,U-0003,intense,pull
D005,U-0004,flexible,full_body
D005,U-0005,flexible,push
D005,U-0006,express,push
D005,U-0007,standard,legs
D005,U-0008,express,upper
D005,U-0009,intense,pull
D005,U-0010,standard,full_body
D005,U-0011,standard,push
D005,U-0012,express,upper
D005,U-0013,flexible,push
D005,U-0014,standard,upper
D005,U-0015,standard,upper
D005,U-0016,flexible,push
D005,U-0017,standard,full_body
D005,U-0018,standard,legs
D005,U-0019,intense,legs
D005,U-0020,intense,push
D005,U-0021,intense,pull
D005,U-0022,flexible,full_body
D005,U-0023,intense,legs
D005,U-0024,intense,full_body
D005,U-0025,flexible,full_body
D005,U-0026,standard,pull
D005,U-0027,express,pull
D005,U-0028,standard,upper
D005,U-0029,intense,legs
D005,U-0030,intense,legs
D005,U-0031,intense,push
D005,U-0032,intense,pull
D005,U-0033,intense,legs
D005,U-0034,express,upper
D005,U-0035,express,pull
D005,U-0036,standard,full_body
D005,U-0037,flexible,upper
D005,U-0038,intense,legs
D005,U-0039,intense,push
D005,U-0040,standard,push
D005,U-0041,intense,legs
D005,U-0042,standard,legs
D005,U-0043,intense,push
D005,U-0044,intense,push
D005,U-0045,standard,upper
D005,U-0046,flexible,upper
D005,U-0047,intense,upper
D005,U-0048,express,upper
D005,U-0049,intense,pull
D005,U-0050,flexible,full_body
D005,U-0051,express,full_body
D005,U-0052,standard,pull
D005,U-0053,flexible,push
D005,U-0054,flexible,upper
D005,U-0055,standard,upper
D005,U-0056,flexible,upper
D005,U-0057,intense,pull
D005,U-0058,flexible,upper
D005,U-0059,express,full_body
D005,U-0060,standard,push
D005,U-0061,standard,upper
D005,U-0062,standard,legs
D005,U-0063,standard,legs
D005,U-0064,express,legs
D005,U-0065,intense,full_body
D005,U-0066,standard,upper
D005,U-0067,standard,legs
D005,U-0068,standard,legs
D005,U-0069,flexible,upper
D005,U-0070,standard,upper
D005,U-0071,flexible,upper
D005,U-0072,intense,push
D005,U-0073,standard,legs
D005,U-0074,flexible,pull
D005,U-0075,flexible,pull
D005,U-0076,intense,full_body
D005,U-0077,intense,push
D005,U-0078,standard,upper
D005,U-0079,standard,full_body
D005,U-0080,standard,full_body
D005,U-0081,flexible,full_body
D005,U-0082,intense,pull
D005,U-0083,express,upper
D005,U-0084,standard,pull
D005,U-0085,express,pull
D005,U-0086,standard,full_body
D005,U-0087,flexible,pull
D005,U-0088,intense,push
D005,U-0089,express,full_body
D005,U-0090,intense,full_body
D005,U-0091,standard,pull
D005,U-0092,standard,upper
D005,U-0093,standard,pull
D005,U-0094,flexible,pull
D005,U-0095,express,push
D005,U-0096,intense,legs
D005,U-0097,intense,pull
D005,U-0098,flexible,upper
D005,U-0099,flexible,legs
D005,U-0100,flexible,full_body
D005,U-0101,intense,legs
D005,U-0102,standard,upper
D005,U-0103,flexible,pull
D005,U-0104,express,legs
D005,U-0105,express,upper
D005,U-0106,standard,pull
D005,U-0107,intense,legs
D005,U-0108,standard,legs
D005,U-0109,standard,legs
D005,U-0110,standard,push
D005,U-0111,intense,full_body
D005,U-0112,standard,push
D005,U-0113,flexible,upper
D005,U-0114,flexible,upper
D005,U-0115,express,full_body
D005,U-0116,flexible,push
D005,U-0117,flexible,full_body
D005,U-0118,standard,push
D005,U-0119,standard,pull
D005,U-0120,intense,push
D005,U-0121,standard,full_body
D005,U-0122,intense,push
D005,U-0123,standard,upper
D005,U-0124,flexible,legs
D005,U-0125,intense,full_body
D005,U-0126,express,pull
D005,U-0127,intense,upper
D005,U-0128,intense,pull
D005,U-0129,express,upper
D005,U-0130,intense,upper
D005,U-0131,flexible,upper
D005,U-0132,flexible,legs
D005,U-0133,flexible,pull
D005,U-0134,flexible,push
D005,U-0135,intense,push
D005,U-0136,flexible,full_body
D005,U-0137,intense,upper
D005,U-0138,intense,pull
D005,U-0139,express,legs
D005,U-0140,standard,upper
D005,U-0141,intense,full_body
D005,U-0142,intense,pull
D005,U-0143,standard,push
D005,U-0144,intense,legs
D005,U-0145,standard,pull
D005,U-0146,intense,pull
D005,U-0147,express,full_body
D005,U-0148,flexible,upper
D005,U-0149,express,legs
D005,U-0150,standard,full_body
D005,U-0151,intense,upper
D005,U-0152,flexible,legs
D005,U-0153,intense,upper
D005,U-0154,flexible,legs
D005,U-0155,intense,legs
D005,U-0156,flexible,pull
D005,U-0157,express,legs
D005,U-0158,standard,push
D005,U-0159,express,push
D005,U-0160,intense,legs
D005,U-0161,intense,full_body
D005,U-0162,standard,upper
D005,U-0163,express,full_body
D005,U-0164,intense,push
D005,U-0165,express,upper
D005,U-0166,flexible,full_body
D005,U-0167,intense,pull
D005,U-0168,standard,upper
D005,U-0169,intense,push
D005,U-0170,standard,upper
D005,U-0171,intense,pull
D005,U-0172,intense,push
D005,U-0173,standard,legs
D005,U-0174,standard,full_body
D005,U-0175,intense,push
D005,U-0176,standard,pull
